city,sample
hamm,421_5722
hamm,424_5718
hamm,428_5727
hamm,417_5729
hamm,419_5716
hamm,423_5722
hamm,415_5725
hamm,411_5730
hamm,415_5721
hamm,423_5726
hamm,415_5729
hamm,418_5731
hamm,409_5722
hamm,419_5731
hamm,414_5729
hamm,408_5722
hamm,414_5725
hamm,422_5722
hamm,418_5716
hamm,422_5726
hamm,414_5721
hamm,410_5730
hamm,418_5724
hamm,418_5720
hamm,411_5729
hamm,418_5728
hamm,427_5726
hamm,415_5730
hamm,411_5721
hamm,411_5725
hamm,422_5718
hamm,427_5722
hamm,410_5721
hamm,414_5730
hamm,426_5726
hamm,419_5728
hamm,426_5722
hamm,423_5718
hamm,410_5725
hamm,419_5724
hamm,409_5718
hamm,410_5729
hamm,419_5720
hamm,412_5725
hamm,421_5718
hamm,424_5722
hamm,424_5726
hamm,416_5730
hamm,412_5721
hamm,412_5729
hamm,417_5717
hamm,413_5729
hamm,425_5722
hamm,420_5718
hamm,413_5725
hamm,413_5721
hamm,417_5730
hamm,425_5726
hamm,418_5729
hamm,427_5727
hamm,415_5731
hamm,411_5720
hamm,411_5724
hamm,422_5719
hamm,427_5723
hamm,418_5725
hamm,418_5721
hamm,411_5728
hamm,419_5725
hamm,409_5719
hamm,410_5728
hamm,419_5721
hamm,410_5720
hamm,414_5731
hamm,426_5727
hamm,419_5729
hamm,426_5723
hamm,423_5719
hamm,410_5724
hamm,412_5728
hamm,417_5716
hamm,412_5724
hamm,421_5719
hamm,424_5723
hamm,424_5727
hamm,416_5731
hamm,412_5720
hamm,425_5723
hamm,420_5719
hamm,413_5724
hamm,430_5725
hamm,413_5720
hamm,417_5731
hamm,425_5727
hamm,413_5728
hamm,420_5715
hamm,412_5731
hamm,416_5720
hamm,420_5727
hamm,425_5719
hamm,420_5723
hamm,416_5724
hamm,416_5728
hamm,429_5726
hamm,428_5726
hamm,417_5728
hamm,421_5727
hamm,417_5720
hamm,413_5731
hamm,417_5724
hamm,421_5723
hamm,424_5719
hamm,415_5728
hamm,418_5730
hamm,409_5723
hamm,423_5723
hamm,419_5717
hamm,415_5724
hamm,411_5731
hamm,415_5720
hamm,423_5727
hamm,414_5724
hamm,418_5717
hamm,422_5723
hamm,422_5727
hamm,414_5720
hamm,419_5730
hamm,414_5728
hamm,408_5723
heinsberg,294_5661
heinsberg,294_5665
heinsberg,298_5656
heinsberg,295_5661
heinsberg,299_5656
heinsberg,295_5665
heinsberg,301_5660
heinsberg,297_5661
heinsberg,304_5656
heinsberg,292_5657
heinsberg,293_5657
heinsberg,300_5660
heinsberg,296_5665
heinsberg,296_5661
heinsberg,296_5657
heinsberg,296_5653
heinsberg,300_5656
heinsberg,293_5661
heinsberg,293_5665
heinsberg,297_5657
heinsberg,301_5656
heinsberg,297_5653
heinsberg,295_5653
heinsberg,303_5656
heinsberg,299_5660
heinsberg,295_5657
heinsberg,298_5660
heinsberg,302_5656
heinsberg,294_5653
heinsberg,294_5657
heinsberg,298_5664
heinsberg,293_5660
heinsberg,293_5664
heinsberg,296_5656
heinsberg,300_5657
heinsberg,297_5656
heinsberg,301_5657
heinsberg,303_5657
heinsberg,299_5661
heinsberg,295_5656
heinsberg,298_5661
heinsberg,302_5657
heinsberg,294_5656
heinsberg,294_5660
heinsberg,294_5664
heinsberg,298_5657
heinsberg,295_5660
heinsberg,299_5653
heinsberg,299_5657
heinsberg,295_5664
heinsberg,297_5664
heinsberg,297_5660
heinsberg,300_5661
heinsberg,296_5664
heinsberg,296_5660
heinsberg,293_5656
heinsberg,297_5654
heinsberg,301_5655
heinsberg,297_5658
heinsberg,292_5662
heinsberg,301_5659
heinsberg,293_5662
heinsberg,296_5658
heinsberg,300_5659
heinsberg,293_5666
heinsberg,296_5654
heinsberg,300_5655
heinsberg,302_5659
heinsberg,294_5658
heinsberg,302_5655
heinsberg,298_5663
heinsberg,294_5654
heinsberg,299_5663
heinsberg,303_5655
heinsberg,295_5654
heinsberg,295_5658
heinsberg,299_5659
heinsberg,295_5662
heinsberg,299_5655
heinsberg,295_5666
heinsberg,294_5662
heinsberg,294_5666
heinsberg,298_5655
heinsberg,298_5659
heinsberg,300_5663
heinsberg,296_5666
heinsberg,293_5658
heinsberg,296_5662
heinsberg,304_5655
heinsberg,297_5662
heinsberg,292_5658
heinsberg,295_5663
heinsberg,299_5654
heinsberg,295_5667
heinsberg,299_5658
heinsberg,298_5658
heinsberg,294_5663
heinsberg,294_5667
heinsberg,298_5654
heinsberg,293_5655
heinsberg,300_5662
heinsberg,296_5667
heinsberg,293_5659
heinsberg,296_5663
heinsberg,297_5663
heinsberg,292_5659
heinsberg,297_5659
heinsberg,292_5667
heinsberg,301_5658
heinsberg,297_5655
heinsberg,301_5654
heinsberg,296_5655
heinsberg,300_5654
heinsberg,293_5663
heinsberg,296_5659
heinsberg,300_5658
heinsberg,293_5667
heinsberg,302_5654
heinsberg,298_5662
heinsberg,294_5655
heinsberg,302_5658
heinsberg,294_5659
heinsberg,295_5659
heinsberg,299_5662
heinsberg,303_5654
heinsberg,295_5655
herford,483_5776
herford,476_5776
herford,476_5772
herford,477_5776
herford,477_5772
herford,482_5776
herford,475_5772
herford,475_5776
herford,480_5776
herford,480_5772
herford,481_5776
herford,481_5772
herford,474_5772
herford,474_5776
herford,478_5773
herford,478_5777
herford,475_5767
herford,471_5772
herford,474_5767
herford,470_5772
herford,479_5773
herford,479_5777
herford,472_5772
herford,476_5767
herford,473_5772
herford,473_5776
herford,471_5773
herford,478_5772
herford,478_5776
herford,479_5772
herford,479_5776
herford,470_5773
herford,472_5773
herford,473_5773
herford,476_5773
herford,483_5777
herford,482_5777
herford,477_5777
herford,477_5773
herford,480_5777
herford,480_5773
herford,475_5773
herford,474_5773
herford,481_5777
herford,481_5773
herford,474_5768
herford,479_5774
herford,470_5771
herford,479_5778
herford,478_5778
herford,471_5771
herford,478_5770
herford,475_5768
herford,478_5774
herford,473_5771
herford,473_5775
herford,476_5768
herford,472_5771
herford,477_5779
herford,473_5768
herford,482_5775
herford,477_5775
herford,477_5771
herford,476_5775
herford,476_5771
herford,474_5771
herford,481_5779
herford,474_5775
herford,481_5775
herford,481_5771
herford,480_5775
herford,480_5771
herford,480_5779
herford,475_5771
herford,475_5775
herford,477_5774
herford,477_5770
herford,482_5778
herford,477_5778
herford,473_5769
herford,482_5774
herford,476_5774
herford,476_5770
herford,481_5774
herford,470_5769
herford,481_5778
herford,474_5770
herford,474_5774
herford,475_5770
herford,480_5778
herford,475_5774
herford,469_5773
herford,480_5774
herford,471_5769
herford,470_5770
herford,479_5779
herford,474_5769
herford,479_5771
herford,479_5775
herford,478_5771
herford,475_5769
herford,478_5775
herford,471_5774
herford,478_5779
herford,471_5770
herford,477_5769
herford,473_5770
herford,473_5774
herford,472_5770
herford,472_5774
herford,476_5769
herne,372_5709
herne,376_5714
herne,376_5710
herne,377_5714
herne,377_5710
herne,373_5709
herne,375_5710
herne,371_5709
herne,380_5710
herne,381_5710
herne,370_5709
herne,374_5710
herne,375_5709
herne,378_5711
herne,378_5715
herne,371_5710
herne,380_5709
herne,381_5709
herne,370_5710
herne,379_5711
herne,374_5709
herne,372_5710
herne,376_5709
herne,377_5709
herne,373_5710
herne,371_5711
herne,375_5708
herne,378_5710
herne,378_5714
herne,379_5710
herne,374_5708
herne,379_5714
herne,370_5711
herne,376_5708
herne,372_5711
herne,373_5711
herne,377_5708
herne,376_5711
herne,372_5708
herne,373_5708
herne,377_5711
herne,369_5712
herne,371_5708
herne,380_5711
herne,378_5709
herne,375_5711
herne,374_5711
herne,379_5709
herne,381_5711
herne,370_5708
herne,379_5712
herne,378_5712
herne,377_5713
herne,376_5713
herne,374_5713
herne,380_5713
herne,375_5713
herne,373_5707
herne,377_5712
herne,372_5707
herne,376_5712
herne,381_5712
herne,374_5712
herne,370_5707
herne,375_5712
herne,371_5707
herne,380_5712
herne,374_5707
herne,370_5712
herne,379_5713
herne,378_5713
herne,371_5712
herne,373_5712
herne,372_5712
hoexter,526_5741
hoexter,529_5734
hoexter,520_5739
hoexter,526_5745
hoexter,529_5738
hoexter,520_5731
hoexter,520_5735
hoexter,521_5731
hoexter,517_5736
hoexter,528_5738
hoexter,521_5735
hoexter,528_5734
hoexter,527_5741
hoexter,521_5739
hoexter,527_5745
hoexter,523_5735
hoexter,523_5731
hoexter,530_5743
hoexter,518_5726
hoexter,523_5739
hoexter,525_5745
hoexter,525_5741
hoexter,522_5739
hoexter,524_5745
hoexter,519_5726
hoexter,531_5743
hoexter,524_5741
hoexter,522_5735
hoexter,522_5731
hoexter,521_5741
hoexter,518_5733
hoexter,527_5739
hoexter,518_5737
hoexter,528_5744
hoexter,528_5740
hoexter,527_5735
hoexter,529_5744
hoexter,526_5731
hoexter,526_5735
hoexter,529_5740
hoexter,519_5733
hoexter,520_5741
hoexter,519_5737
hoexter,522_5728
hoexter,526_5739
hoexter,524_5735
hoexter,524_5731
hoexter,531_5737
hoexter,524_5739
hoexter,520_5728
hoexter,522_5741
hoexter,521_5728
hoexter,523_5745
hoexter,525_5739
hoexter,523_5741
hoexter,525_5735
hoexter,530_5737
hoexter,517_5727
hoexter,525_5731
hoexter,528_5745
hoexter,528_5741
hoexter,527_5734
hoexter,521_5740
hoexter,527_5738
hoexter,521_5744
hoexter,518_5736
hoexter,519_5732
hoexter,520_5740
hoexter,522_5729
hoexter,519_5736
hoexter,526_5738
hoexter,520_5744
hoexter,529_5745
hoexter,526_5734
hoexter,529_5741
hoexter,524_5738
hoexter,522_5744
hoexter,520_5729
hoexter,522_5740
hoexter,524_5734
hoexter,524_5730
hoexter,531_5736
hoexter,525_5734
hoexter,530_5736
hoexter,517_5726
hoexter,525_5730
hoexter,521_5729
hoexter,525_5738
hoexter,523_5744
hoexter,523_5740
hoexter,529_5739
hoexter,519_5742
hoexter,520_5730
hoexter,520_5734
hoexter,526_5740
hoexter,529_5735
hoexter,526_5744
hoexter,520_5738
hoexter,528_5735
hoexter,527_5740
hoexter,527_5744
hoexter,521_5738
hoexter,521_5730
hoexter,528_5739
hoexter,521_5734
hoexter,530_5742
hoexter,525_5744
hoexter,523_5738
hoexter,518_5727
hoexter,525_5740
hoexter,523_5734
hoexter,523_5730
hoexter,522_5734
hoexter,519_5727
hoexter,524_5744
hoexter,522_5738
hoexter,531_5742
hoexter,524_5740
hoexter,520_5742
hoexter,519_5730
hoexter,519_5734
hoexter,526_5732
hoexter,522_5727
hoexter,519_5738
hoexter,526_5736
hoexter,529_5743
hoexter,528_5743
hoexter,527_5736
hoexter,518_5738
hoexter,518_5730
hoexter,521_5742
hoexter,518_5734
hoexter,521_5727
hoexter,525_5736
hoexter,517_5724
hoexter,525_5732
hoexter,523_5742
hoexter,530_5738
hoexter,517_5728
hoexter,531_5738
hoexter,522_5742
hoexter,524_5736
hoexter,520_5727
hoexter,524_5732
hoexter,528_5737
hoexter,527_5742
hoexter,521_5732
hoexter,517_5735
hoexter,521_5736
hoexter,520_5732
hoexter,519_5740
hoexter,520_5736
hoexter,526_5742
hoexter,529_5737
hoexter,519_5729
hoexter,522_5736
hoexter,522_5732
hoexter,524_5746
hoexter,519_5725
hoexter,531_5740
hoexter,531_5744
hoexter,524_5742
hoexter,530_5740
hoexter,518_5725
hoexter,525_5746
hoexter,525_5742
hoexter,530_5744
hoexter,523_5736
hoexter,518_5729
hoexter,523_5732
hoexter,521_5733
hoexter,517_5734
hoexter,521_5737
hoexter,528_5736
hoexter,527_5743
hoexter,526_5743
hoexter,529_5736
hoexter,520_5733
hoexter,519_5741
hoexter,520_5737
hoexter,531_5741
hoexter,531_5745
hoexter,524_5743
hoexter,522_5737
hoexter,519_5728
hoexter,522_5733
hoexter,518_5728
hoexter,523_5737
hoexter,523_5733
hoexter,530_5741
hoexter,525_5747
hoexter,518_5724
hoexter,525_5743
hoexter,530_5745
hoexter,526_5733
hoexter,519_5739
hoexter,526_5737
hoexter,529_5742
hoexter,520_5743
hoexter,519_5731
hoexter,519_5735
hoexter,521_5743
hoexter,518_5735
hoexter,527_5733
hoexter,528_5742
hoexter,527_5737
hoexter,518_5739
hoexter,523_5743
hoexter,530_5739
hoexter,517_5729
hoexter,525_5737
hoexter,517_5725
hoexter,525_5733
hoexter,524_5737
hoexter,520_5726
hoexter,524_5733
hoexter,531_5739
hoexter,522_5743
kleve,302_5748
kleve,302_5740
kleve,304_5738
kleve,302_5744
kleve,303_5740
kleve,303_5744
kleve,298_5751
kleve,303_5748
kleve,301_5744
kleve,301_5740
kleve,297_5745
kleve,301_5748
kleve,298_5738
kleve,297_5749
kleve,308_5745
kleve,309_5741
kleve,299_5738
kleve,300_5748
kleve,309_5745
kleve,296_5749
kleve,300_5744
kleve,296_5745
kleve,300_5740
kleve,305_5740
kleve,305_5744
kleve,303_5738
kleve,310_5742
kleve,297_5750
kleve,304_5740
kleve,296_5750
kleve,304_5744
kleve,306_5744
kleve,300_5738
kleve,299_5748
kleve,296_5739
kleve,299_5744
kleve,299_5740
kleve,298_5744
kleve,297_5735
kleve,298_5740
kleve,298_5748
kleve,307_5744
kleve,301_5738
kleve,297_5739
kleve,305_5741
kleve,303_5739
kleve,305_5745
kleve,297_5751
kleve,304_5741
kleve,296_5751
kleve,302_5739
kleve,304_5745
kleve,299_5745
kleve,299_5741
kleve,299_5749
kleve,300_5739
kleve,306_5745
kleve,296_5738
kleve,306_5741
kleve,301_5739
kleve,307_5745
kleve,298_5749
kleve,307_5741
kleve,297_5738
kleve,298_5745
kleve,298_5741
kleve,302_5741
kleve,302_5745
kleve,304_5739
kleve,299_5750
kleve,298_5750
kleve,303_5741
kleve,303_5745
kleve,298_5739
kleve,301_5749
kleve,308_5744
kleve,297_5748
kleve,297_5740
kleve,298_5735
kleve,301_5745
kleve,301_5741
kleve,300_5745
kleve,299_5735
kleve,300_5741
kleve,300_5749
kleve,299_5739
kleve,296_5748
kleve,309_5744
kleve,304_5743
kleve,304_5747
kleve,305_5743
kleve,305_5747
kleve,310_5741
kleve,307_5743
kleve,298_5747
kleve,301_5737
kleve,297_5736
kleve,298_5743
kleve,300_5737
kleve,299_5747
kleve,299_5743
kleve,296_5736
kleve,306_5743
kleve,303_5743
kleve,303_5747
kleve,302_5743
kleve,302_5747
kleve,299_5737
kleve,300_5747
kleve,296_5746
kleve,300_5743
kleve,309_5742
kleve,301_5747
kleve,298_5737
kleve,301_5743
kleve,297_5746
kleve,295_5747
kleve,303_5742
kleve,303_5746
kleve,302_5742
kleve,302_5746
kleve,309_5743
kleve,300_5746
kleve,299_5736
kleve,296_5747
kleve,300_5742
kleve,298_5736
kleve,301_5746
kleve,301_5742
kleve,297_5747
kleve,308_5743
kleve,304_5742
kleve,304_5746
kleve,305_5742
kleve,305_5746
kleve,301_5736
kleve,298_5746
kleve,297_5737
kleve,298_5742
kleve,307_5742
kleve,306_5746
kleve,306_5742
kleve,299_5746
kleve,300_5736
kleve,299_5742
kleve,296_5737
koeln,369_5644
koeln,369_5640
koeln,360_5649
koeln,366_5635
koeln,347_5659
koeln,352_5657
koeln,356_5646
koeln,359_5633
koeln,364_5650
koeln,360_5641
koeln,347_5655
koeln,359_5637
koeln,366_5639
koeln,360_5645
koeln,352_5653
koeln,356_5642
koeln,361_5641
koeln,365_5650
koeln,358_5633
koeln,357_5646
koeln,353_5657
koeln,357_5642
koeln,353_5653
koeln,367_5639
koeln,361_5645
koeln,358_5637
koeln,368_5644
koeln,361_5649
koeln,367_5635
koeln,368_5640
koeln,365_5639
koeln,363_5645
koeln,351_5653
koeln,355_5642
koeln,349_5649
koeln,351_5657
koeln,355_5646
koeln,363_5641
koeln,349_5641
koeln,363_5649
koeln,365_5635
koeln,344_5659
koeln,358_5652
koeln,370_5637
koeln,353_5636
koeln,349_5645
koeln,345_5659
koeln,362_5649
koeln,364_5635
koeln,348_5641
koeln,348_5645
koeln,359_5652
koeln,354_5642
koeln,350_5653
koeln,364_5639
koeln,362_5645
koeln,362_5641
koeln,366_5650
koeln,354_5646
koeln,348_5649
koeln,350_5657
koeln,357_5636
koeln,349_5654
koeln,368_5638
koeln,358_5643
koeln,361_5635
koeln,358_5647
koeln,349_5650
koeln,363_5650
koeln,367_5641
koeln,368_5634
koeln,355_5657
koeln,349_5658
koeln,351_5646
koeln,355_5653
koeln,351_5642
koeln,367_5645
koeln,361_5639
koeln,348_5658
koeln,350_5646
koeln,354_5657
koeln,366_5641
koeln,362_5650
koeln,366_5645
koeln,360_5639
koeln,362_5654
koeln,350_5642
koeln,354_5653
koeln,359_5643
koeln,369_5638
koeln,356_5636
koeln,348_5654
koeln,348_5650
koeln,359_5647
koeln,360_5635
koeln,366_5649
koeln,356_5653
koeln,352_5642
koeln,360_5654
koeln,347_5644
koeln,364_5645
koeln,362_5639
koeln,360_5650
koeln,364_5641
koeln,352_5646
koeln,362_5635
koeln,364_5649
koeln,347_5648
koeln,343_5659
koeln,354_5636
koeln,363_5635
koeln,365_5649
koeln,346_5648
koeln,355_5636
koeln,346_5644
koeln,365_5645
koeln,363_5639
koeln,353_5642
koeln,357_5653
koeln,353_5646
koeln,365_5641
koeln,361_5650
koeln,363_5651
koeln,367_5640
koeln,355_5656
koeln,368_5635
koeln,351_5647
koeln,349_5659
koeln,355_5652
koeln,351_5643
koeln,361_5638
koeln,367_5644
koeln,350_5660
koeln,349_5655
koeln,357_5637
koeln,368_5639
koeln,358_5642
koeln,361_5634
koeln,358_5646
koeln,349_5651
koeln,359_5642
koeln,369_5639
koeln,348_5655
koeln,356_5637
koeln,356_5633
koeln,348_5651
koeln,359_5646
koeln,366_5648
koeln,360_5634
koeln,350_5647
koeln,348_5659
koeln,369_5635
koeln,354_5656
koeln,366_5640
koeln,362_5651
koeln,345_5645
koeln,360_5638
koeln,366_5644
koeln,350_5643
koeln,354_5652
koeln,347_5649
koeln,364_5648
koeln,362_5634
koeln,343_5658
koeln,354_5633
koeln,354_5637
koeln,356_5652
koeln,352_5643
koeln,362_5638
koeln,364_5644
koeln,347_5645
koeln,360_5651
koeln,364_5640
koeln,356_5656
koeln,352_5647
koeln,363_5638
koeln,365_5644
koeln,346_5645
koeln,353_5643
koeln,357_5652
koeln,353_5647
koeln,365_5640
koeln,361_5651
koeln,355_5633
koeln,365_5648
koeln,363_5634
koeln,355_5637
koeln,352_5656
koeln,356_5647
koeln,364_5651
koeln,360_5640
koeln,359_5636
koeln,360_5644
koeln,366_5638
koeln,352_5652
koeln,356_5643
koeln,369_5645
koeln,369_5641
koeln,366_5634
koeln,360_5648
koeln,347_5658
koeln,368_5645
koeln,346_5658
koeln,367_5634
koeln,361_5648
koeln,368_5641
koeln,361_5640
koeln,365_5651
koeln,357_5647
koeln,353_5656
koeln,357_5643
koeln,353_5652
koeln,361_5644
koeln,367_5638
koeln,358_5636
koeln,365_5634
koeln,363_5648
koeln,344_5658
koeln,358_5653
koeln,353_5637
koeln,370_5636
koeln,349_5644
koeln,363_5644
koeln,365_5638
koeln,351_5652
koeln,355_5643
koeln,351_5656
koeln,349_5648
koeln,355_5647
koeln,363_5640
koeln,354_5643
koeln,350_5652
koeln,362_5644
koeln,364_5638
koeln,362_5640
koeln,354_5647
koeln,350_5656
koeln,348_5648
koeln,345_5658
koeln,364_5634
koeln,362_5648
koeln,348_5644
koeln,359_5653
koeln,359_5640
koeln,348_5657
koeln,356_5635
koeln,350_5649
koeln,354_5658
koeln,348_5653
koeln,360_5636
koeln,359_5644
koeln,354_5654
koeln,369_5637
koeln,350_5645
koeln,356_5639
koeln,362_5653
koeln,366_5642
koeln,359_5648
koeln,366_5646
koeln,354_5650
koeln,350_5641
koeln,367_5642
koeln,363_5653
koeln,351_5645
koeln,357_5639
koeln,368_5637
koeln,355_5654
koeln,351_5641
koeln,355_5650
koeln,358_5648
koeln,349_5657
koeln,357_5635
koeln,351_5649
koeln,358_5640
koeln,358_5644
koeln,361_5636
koeln,349_5653
koeln,365_5646
koeln,346_5647
koeln,357_5650
koeln,353_5641
koeln,357_5654
koeln,353_5645
koeln,355_5639
koeln,361_5653
koeln,365_5642
koeln,363_5636
koeln,347_5660
koeln,363_5632
koeln,355_5635
koeln,353_5649
koeln,362_5636
koeln,354_5635
koeln,352_5649
koeln,352_5641
koeln,356_5650
koeln,364_5646
koeln,347_5647
koeln,347_5643
koeln,364_5642
koeln,360_5653
koeln,352_5645
koeln,354_5639
koeln,356_5654
koeln,357_5649
koeln,353_5658
koeln,367_5636
koeln,358_5638
koeln,368_5643
koeln,361_5642
koeln,353_5654
koeln,357_5645
koeln,353_5650
koeln,357_5641
koeln,358_5634
koeln,346_5656
koeln,361_5646
koeln,356_5645
koeln,352_5654
koeln,360_5642
koeln,364_5653
koeln,360_5646
koeln,359_5634
koeln,347_5656
koeln,356_5641
koeln,352_5650
koeln,352_5658
koeln,356_5649
koeln,369_5643
koeln,359_5638
koeln,366_5636
koeln,350_5650
koeln,354_5641
koeln,345_5656
koeln,362_5646
koeln,362_5642
koeln,349_5661
koeln,350_5654
koeln,354_5645
koeln,364_5636
koeln,348_5642
koeln,354_5649
koeln,348_5646
koeln,350_5658
koeln,359_5651
koeln,364_5632
koeln,349_5642
koeln,365_5636
koeln,365_5632
koeln,358_5651
koeln,349_5646
koeln,351_5658
koeln,355_5649
koeln,353_5635
koeln,363_5646
koeln,355_5641
koeln,351_5650
koeln,353_5639
koeln,355_5645
koeln,351_5654
koeln,348_5661
koeln,363_5642
koeln,361_5643
koeln,353_5655
koeln,357_5644
koeln,353_5651
koeln,357_5640
koeln,346_5657
koeln,358_5635
koeln,361_5647
koeln,357_5648
koeln,367_5633
koeln,367_5637
koeln,358_5639
koeln,368_5642
koeln,366_5633
koeln,352_5659
koeln,356_5648
koeln,369_5642
koeln,359_5639
koeln,366_5637
koeln,356_5644
koeln,352_5655
koeln,360_5643
koeln,364_5652
koeln,360_5647
koeln,347_5657
koeln,359_5635
koeln,356_5640
koeln,352_5651
koeln,364_5637
koeln,348_5643
koeln,354_5648
koeln,350_5659
koeln,348_5647
koeln,364_5633
koeln,359_5650
koeln,350_5651
koeln,354_5640
koeln,345_5657
koeln,362_5647
koeln,362_5643
koeln,350_5655
koeln,349_5660
koeln,354_5644
koeln,363_5647
koeln,344_5657
koeln,355_5640
koeln,351_5651
koeln,355_5644
koeln,353_5638
koeln,348_5660
koeln,351_5655
koeln,363_5643
koeln,349_5643
koeln,365_5637
koeln,358_5650
koeln,365_5633
koeln,351_5659
koeln,349_5647
koeln,353_5634
koeln,355_5648
koeln,369_5636
koeln,354_5655
koeln,356_5638
koeln,350_5644
koeln,362_5652
koeln,366_5643
koeln,359_5649
koeln,366_5647
koeln,354_5651
koeln,360_5633
koeln,359_5641
koeln,350_5648
koeln,356_5634
koeln,348_5656
koeln,348_5652
koeln,360_5637
koeln,359_5645
koeln,351_5648
koeln,357_5634
koeln,349_5656
koeln,358_5641
koeln,358_5645
koeln,361_5637
koeln,349_5652
koeln,367_5643
koeln,363_5652
koeln,357_5638
koeln,351_5644
koeln,355_5655
koeln,368_5636
koeln,355_5651
koeln,358_5649
koeln,363_5637
koeln,363_5633
koeln,353_5648
koeln,355_5634
koeln,346_5646
koeln,365_5647
koeln,357_5651
koeln,353_5640
koeln,357_5655
koeln,355_5638
koeln,353_5644
koeln,361_5652
koeln,365_5643
koeln,352_5640
koeln,356_5651
koeln,347_5646
koeln,364_5647
koeln,364_5643
koeln,360_5652
koeln,354_5638
koeln,352_5644
koeln,356_5655
koeln,362_5637
koeln,352_5648
koeln,354_5634
krefeld,332_5688
krefeld,336_5695
krefeld,332_5684
krefeld,336_5691
krefeld,327_5686
krefeld,333_5684
krefeld,337_5695
krefeld,326_5686
krefeld,337_5691
krefeld,333_5688
krefeld,335_5691
krefeld,338_5689
krefeld,324_5686
krefeld,335_5695
krefeld,331_5684
krefeld,329_5692
krefeld,329_5696
krefeld,331_5688
krefeld,328_5692
krefeld,340_5689
krefeld,328_5696
krefeld,330_5688
krefeld,325_5686
krefeld,339_5689
krefeld,334_5691
krefeld,330_5684
krefeld,334_5695
krefeld,338_5690
krefeld,335_5688
krefeld,329_5687
krefeld,338_5694
krefeld,331_5695
krefeld,324_5697
krefeld,331_5691
krefeld,325_5693
krefeld,334_5684
krefeld,330_5695
krefeld,330_5691
krefeld,325_5697
krefeld,328_5687
krefeld,334_5688
krefeld,339_5690
krefeld,327_5697
krefeld,332_5691
krefeld,332_5695
krefeld,327_5693
krefeld,336_5688
krefeld,337_5688
krefeld,333_5691
krefeld,326_5697
krefeld,326_5693
krefeld,333_5695
krefeld,331_5694
krefeld,324_5692
krefeld,324_5696
krefeld,331_5690
krefeld,335_5689
krefeld,329_5686
krefeld,338_5695
krefeld,328_5686
krefeld,334_5689
krefeld,325_5692
krefeld,334_5685
krefeld,330_5694
krefeld,330_5690
krefeld,325_5696
krefeld,336_5689
krefeld,327_5696
krefeld,332_5690
krefeld,332_5694
krefeld,327_5692
krefeld,333_5690
krefeld,326_5696
krefeld,326_5692
krefeld,333_5694
krefeld,337_5689
krefeld,336_5694
krefeld,332_5685
krefeld,336_5690
krefeld,327_5687
krefeld,332_5689
krefeld,333_5689
krefeld,333_5685
krefeld,337_5694
krefeld,326_5687
krefeld,337_5690
krefeld,329_5693
krefeld,331_5689
krefeld,329_5697
krefeld,335_5690
krefeld,338_5688
krefeld,335_5694
krefeld,331_5685
krefeld,339_5688
krefeld,334_5690
krefeld,330_5685
krefeld,334_5694
krefeld,328_5693
krefeld,330_5689
krefeld,328_5697
krefeld,328_5684
krefeld,325_5690
krefeld,328_5688
krefeld,330_5696
krefeld,334_5687
krefeld,330_5692
krefeld,325_5694
krefeld,335_5687
krefeld,329_5688
krefeld,331_5696
krefeld,324_5694
krefeld,331_5692
krefeld,338_5693
krefeld,329_5684
krefeld,333_5692
krefeld,326_5694
krefeld,326_5690
krefeld,333_5696
krefeld,337_5687
krefeld,327_5694
krefeld,332_5692
krefeld,336_5687
krefeld,332_5696
krefeld,327_5690
krefeld,326_5689
krefeld,333_5687
krefeld,326_5685
krefeld,337_5692
krefeld,332_5687
krefeld,336_5692
krefeld,327_5685
krefeld,327_5689
krefeld,325_5685
krefeld,334_5692
krefeld,334_5696
krefeld,330_5687
krefeld,328_5691
krefeld,328_5695
krefeld,329_5691
krefeld,329_5695
krefeld,335_5692
krefeld,331_5687
krefeld,335_5696
krefeld,333_5686
krefeld,326_5684
krefeld,337_5693
krefeld,326_5688
krefeld,327_5688
krefeld,332_5686
krefeld,336_5693
krefeld,327_5684
krefeld,328_5690
krefeld,328_5694
krefeld,334_5693
krefeld,330_5686
krefeld,335_5693
krefeld,331_5686
krefeld,329_5690
krefeld,329_5694
krefeld,325_5691
krefeld,328_5689
krefeld,334_5686
krefeld,330_5693
krefeld,325_5695
krefeld,328_5685
krefeld,329_5685
krefeld,335_5686
krefeld,329_5689
krefeld,324_5691
krefeld,324_5695
krefeld,331_5693
krefeld,333_5693
krefeld,326_5695
krefeld,326_5691
krefeld,327_5695
krefeld,332_5693
krefeld,336_5686
krefeld,327_5691
leverkusen,365_5659
leverkusen,365_5655
leverkusen,364_5655
leverkusen,364_5659
leverkusen,366_5655
leverkusen,355_5660
leverkusen,359_5653
leverkusen,359_5657
leverkusen,366_5659
leverkusen,358_5653
leverkusen,354_5660
leverkusen,367_5659
leverkusen,358_5657
leverkusen,362_5659
leverkusen,362_5655
leverkusen,359_5661
leverkusen,363_5655
leverkusen,355_5656
leverkusen,363_5659
leverkusen,357_5656
leverkusen,361_5655
leverkusen,361_5659
leverkusen,353_5660
leverkusen,360_5659
leverkusen,356_5656
leverkusen,360_5655
leverkusen,362_5654
leverkusen,354_5657
leverkusen,362_5658
leverkusen,363_5658
leverkusen,363_5654
leverkusen,359_5660
leverkusen,355_5657
leverkusen,364_5662
